Entry	Entry name	Status	Gene names	Organism	Length	Mass	Gene encoded by	Version (sequence)
Q15493	RGN_HUMAN	reviewed	RGN SMP30	Homo sapiens (Human)	299	33,253		1
Q15555	MARE2_HUMAN	reviewed	MAPRE2 RP1	Homo sapiens (Human)	327	37,031		1
Q15582	BGH3_HUMAN	reviewed	TGFBI BIGH3	Homo sapiens (Human)	683	74,681		1
Q15631	TSN_HUMAN	reviewed	TSN	Homo sapiens (Human)	228	26,183		1
Q15637	SF01_HUMAN	reviewed	SF1 ZFM1 ZNF162	Homo sapiens (Human)	639	68,330		4
Q15643	TRIPB_HUMAN	reviewed	TRIP11 CEV14	Homo sapiens (Human)	1979	227,586		3
Q15651	HMGN3_HUMAN	reviewed	HMGN3 TRIP7 PNAS-24	Homo sapiens (Human)	99	10,666		2
Q15678	PTN14_HUMAN	reviewed	PTPN14 PEZ PTPD2	Homo sapiens (Human)	1187	135,261		2
Q15691	MARE1_HUMAN	reviewed	MAPRE1	Homo sapiens (Human)	268	29,999		3
Q15714	T22D1_HUMAN	reviewed	TSC22D1 KIAA1994 TGFB1I4 TSC22 hucep-2	Homo sapiens (Human)	1073	109,677		3
Q15717	ELAV1_HUMAN	reviewed	ELAVL1 HUR	Homo sapiens (Human)	326	36,092		2
Q15738	NSDHL_HUMAN	reviewed	NSDHL H105E3	Homo sapiens (Human)	373	41,900		2
Q15746	MYLK_HUMAN	reviewed	MYLK MLCK MLCK1 MYLK1	Homo sapiens (Human)	1914	210,715		4
Q15772	SPEG_HUMAN	reviewed	SPEG APEG1 KIAA1297	Homo sapiens (Human)	3267	354,289		4
Q15836	VAMP3_HUMAN	reviewed	VAMP3 SYB3	Homo sapiens (Human)	100	11,309		3
Q15843	NEDD8_HUMAN	reviewed	NEDD8	Homo sapiens (Human)	81	9,072		1
Q15907	RB11B_HUMAN	reviewed	RAB11B YPT3	Homo sapiens (Human)	218	24,489		4
Q15942	ZYX_HUMAN	reviewed	ZYX	Homo sapiens (Human)	572	61,277		1
Q16134	ETFD_HUMAN	reviewed	ETFDH	Homo sapiens (Human)	617	68,495		2
Q16181	SEPT7_HUMAN	reviewed	SEPTIN7 CDC10 SEPT7	Homo sapiens (Human)	437	50,680		2
Q16186	ADRM1_HUMAN	reviewed	ADRM1 GP110	Homo sapiens (Human)	407	42,153		2
Q16222	UAP1_HUMAN	reviewed	UAP1 SPAG2	Homo sapiens (Human)	522	58,769		3
Q16270	IBP7_HUMAN	reviewed	IGFBP7 MAC25 PSF	Homo sapiens (Human)	282	29,130		1
Q16363	LAMA4_HUMAN	reviewed	LAMA4	Homo sapiens (Human)	1823	202,524		4
Q16401	PSMD5_HUMAN	reviewed	PSMD5 KIAA0072	Homo sapiens (Human)	504	56,196		3
Q16531	DDB1_HUMAN	reviewed	DDB1 XAP1	Homo sapiens (Human)	1140	126,968		1
Q16539	MK14_HUMAN	reviewed	MAPK14 CSBP CSBP1 CSBP2 CSPB1 MXI2 SAPK2A	Homo sapiens (Human)	360	41,293		3
Q16543	CDC37_HUMAN	reviewed	CDC37 CDC37A	Homo sapiens (Human)	378	44,468		1
Q16555	DPYL2_HUMAN	reviewed	DPYSL2 CRMP2 ULIP2	Homo sapiens (Human)	572	62,294		1
Q16576	RBBP7_HUMAN	reviewed	RBBP7 RBAP46	Homo sapiens (Human)	425	47,820		1
Q16611	BAK_HUMAN	reviewed	BAK1 BAK BCL2L7 CDN1	Homo sapiens (Human)	211	23,409		1
Q16629	SRSF7_HUMAN	reviewed	SRSF7 SFRS7	Homo sapiens (Human)	238	27,367		1
Q16630	CPSF6_HUMAN	reviewed	CPSF6 CFIM68	Homo sapiens (Human)	551	59,210		2
Q16643	DREB_HUMAN	reviewed	DBN1 D0S117E	Homo sapiens (Human)	649	71,429		4
Q16658	FSCN1_HUMAN	reviewed	FSCN1 FAN1 HSN SNL	Homo sapiens (Human)	493	54,530		3
Q16698	DECR_HUMAN	reviewed	DECR1 DECR SDR18C1	Homo sapiens (Human)	335	36,068		1
Q16718	NDUA5_HUMAN	reviewed	NDUFA5	Homo sapiens (Human)	116	13,459		3
Q16740	CLPP_HUMAN	reviewed	CLPP	Homo sapiens (Human)	277	30,180		1
Q16762	THTR_HUMAN	reviewed	TST	Homo sapiens (Human)	297	33,429		4
Q16774	KGUA_HUMAN	reviewed	GUK1 GMK GMPK	Homo sapiens (Human)	197	21,726		2
Q16775	GLO2_HUMAN	reviewed	HAGH GLO2 HAGH1	Homo sapiens (Human)	308	33,806		2
Q16795	NDUA9_HUMAN	reviewed	NDUFA9 NDUFS2L	Homo sapiens (Human)	377	42,510		2
Q16798	MAON_HUMAN	reviewed	ME3	Homo sapiens (Human)	604	67,068		2
Q16822	PCKGM_HUMAN	reviewed	PCK2 PEPCK2	Homo sapiens (Human)	640	70,699		4
Q16836	HCDH_HUMAN	reviewed	HADH HAD HAD1 HADHSC SCHAD	Homo sapiens (Human)	314	34,294		3
Q16850	CP51A_HUMAN	reviewed	CYP51A1 CYP51	Homo sapiens (Human)	503	56,806		3
Q16851	UGPA_HUMAN	reviewed	UGP2 UGP1	Homo sapiens (Human)	508	56,940		5
Q16881	TRXR1_HUMAN	reviewed	TXNRD1 GRIM12 KDRF	Homo sapiens (Human)	649	70,906		3
Q16891	MIC60_HUMAN	reviewed	IMMT HMP MIC60 MINOS2 PIG4 PIG52	Homo sapiens (Human)	758	83,678		1
Q1KMD3	HNRL2_HUMAN	reviewed	HNRNPUL2 HNRPUL2	Homo sapiens (Human)	747	85,105		1
P01889	HLAB_HUMAN	reviewed	HLA-B HLAB	Homo sapiens (Human)	362	40,460		3
Q2LD37	K1109_HUMAN	reviewed	KIAA1109 FSA KIAA1371	Homo sapiens (Human)	5005	555,482		2
Q2M1P5	KIF7_HUMAN	reviewed	KIF7 UNQ340/PRO539	Homo sapiens (Human)	1343	150,587		2
Q2M2I5	K1C24_HUMAN	reviewed	KRT24 KA24	Homo sapiens (Human)	525	55,087		1
Q2M2I8	AAK1_HUMAN	reviewed	AAK1 KIAA1048	Homo sapiens (Human)	961	103,885		3
Q2TAA2	IAH1_HUMAN	reviewed	IAH1	Homo sapiens (Human)	248	27,599		1
Q2TAY7	SMU1_HUMAN	reviewed	SMU1	Homo sapiens (Human)	513	57,544		2
Q2TB90	HKDC1_HUMAN	reviewed	HKDC1	Homo sapiens (Human)	917	102,545		3
Q32MK0	MYLK3_HUMAN	reviewed	MYLK3 MLCK	Homo sapiens (Human)	819	88,393		3
Q32MZ4	LRRF1_HUMAN	reviewed	LRRFIP1 GCF2 TRIP	Homo sapiens (Human)	808	89,253		2
Q32P28	P3H1_HUMAN	reviewed	P3H1 GROS1 LEPRE1 PSEC0109	Homo sapiens (Human)	736	83,394		2
Q3KP66	INAVA_HUMAN	reviewed	INAVA C1orf106	Homo sapiens (Human)	663	72,914		2
Q3MHD2	LSM12_HUMAN	reviewed	LSM12	Homo sapiens (Human)	195	21,701		2
Q3SXM5	HSDL1_HUMAN	reviewed	HSDL1 SDR12C3	Homo sapiens (Human)	330	37,002		3
Q3ZCQ8	TIM50_HUMAN	reviewed	TIMM50 TIM50 PRO1512	Homo sapiens (Human)	353	39,646		2
Q494V2	CP100_HUMAN	reviewed	CFAP100 CCDC37	Homo sapiens (Human)	611	71,117		1
Q495T6	MMEL1_HUMAN	reviewed	MMEL1 MELL1 MMEL2 NEP2	Homo sapiens (Human)	779	89,367		2
Q4G0N4	NAKD2_HUMAN	reviewed	NADK2 C5orf33 MNADK NADKD1	Homo sapiens (Human)	442	49,433		2
Q4G0P3	HYDIN_HUMAN	reviewed	HYDIN HYDIN1 KIAA1864	Homo sapiens (Human)	5121	575,892		3
Q4G0X9	CCD40_HUMAN	reviewed	CCDC40 KIAA1640	Homo sapiens (Human)	1142	130,113		2
Q4LE39	ARI4B_HUMAN	reviewed	ARID4B BRCAA1 RBBP1L1 RBP1L1 SAP180	Homo sapiens (Human)	1312	147,809		2
Q4VC31	MIX23_HUMAN	reviewed	MIX23 CCDC58	Homo sapiens (Human)	144	16,620		1
Q4W5G0	TIGD2_HUMAN	reviewed	TIGD2	Homo sapiens (Human)	525	59,623		1
Q52LG2	KR132_HUMAN	reviewed	KRTAP13-2 KAP13.2	Homo sapiens (Human)	175	18,727		1
Q52LJ0	FA98B_HUMAN	reviewed	FAM98B	Homo sapiens (Human)	433	45,547		2
Q53FA7	QORX_HUMAN	reviewed	TP53I3 PIG3	Homo sapiens (Human)	332	35,536		2
Q53GG5	PDLI3_HUMAN	reviewed	PDLIM3 ALP	Homo sapiens (Human)	364	39,232		1
Q53GQ0	DHB12_HUMAN	reviewed	HSD17B12 SDR12C1	Homo sapiens (Human)	312	34,324		2
Q53H12	AGK_HUMAN	reviewed	AGK MULK	Homo sapiens (Human)	422	47,137		2
Q53H82	LACB2_HUMAN	reviewed	LACTB2 CGI-83	Homo sapiens (Human)	288	32,806		2
Q53HL2	BOREA_HUMAN	reviewed	CDCA8 PESCRG3	Homo sapiens (Human)	280	31,323		2
Q53RT3	APRV1_HUMAN	reviewed	ASPRV1 SASP	Homo sapiens (Human)	343	36,991		1
Q56NI9	ESCO2_HUMAN	reviewed	ESCO2	Homo sapiens (Human)	601	68,307		1
Q58FF3	ENPLL_HUMAN	reviewed	HSP90B2P GRP94B GRP94P1 TRAP1	Homo sapiens (Human)	399	45,859		1
Q58FF6	H90B4_HUMAN	reviewed	HSP90AB4P	Homo sapiens (Human)	505	58,264		1
Q5BJD5	TM41B_HUMAN	reviewed	TMEM41B KIAA0033	Homo sapiens (Human)	291	32,513		1
Q5BKZ1	ZN326_HUMAN	reviewed	ZNF326 ZIRD	Homo sapiens (Human)	582	65,654		2
Q5CZC0	FSIP2_HUMAN	reviewed	FSIP2	Homo sapiens (Human)	6907	780,607		4
Q5D862	FILA2_HUMAN	reviewed	FLG2 IFPS	Homo sapiens (Human)	2391	248,073		1
Q5JRA6	TGO1_HUMAN	reviewed	MIA3 KIAA0268 TANGO UNQ6077/PRO20088	Homo sapiens (Human)	1907	213,702		1
Q5JRX3	PREP_HUMAN	reviewed	PITRM1 KIAA1104 MP1 PREP	Homo sapiens (Human)	1037	117,413		3
Q5JTJ3	COA6_HUMAN	reviewed	COA6 C1orf31	Homo sapiens (Human)	125	14,116		1
Q5JTV8	TOIP1_HUMAN	reviewed	TOR1AIP1 LAP1	Homo sapiens (Human)	583	66,248		2
Q5JTZ9	SYAM_HUMAN	reviewed	AARS2 AARSL KIAA1270	Homo sapiens (Human)	985	107,340		1
Q5SNT2	TM201_HUMAN	reviewed	TMEM201 NET5 SAMP1	Homo sapiens (Human)	666	72,236		1
Q5SSJ5	HP1B3_HUMAN	reviewed	HP1BP3	Homo sapiens (Human)	553	61,207		1
Q5SW79	CE170_HUMAN	reviewed	CEP170 FAM68A KAB KIAA0470	Homo sapiens (Human)	1584	175,293		1
Q5T011	SZT2_HUMAN	reviewed	SZT2 C1orf84 KIAA0467	Homo sapiens (Human)	3432	378,029		3
Q5T440	CAF17_HUMAN	reviewed	IBA57 C1orf69	Homo sapiens (Human)	356	38,155		1
Q5T4S7	UBR4_HUMAN	reviewed	UBR4 KIAA0462 KIAA1307 RBAF600 ZUBR1	Homo sapiens (Human)	5183	573,841		1
Q5T653	RM02_HUMAN	reviewed	MRPL2 CGI-22	Homo sapiens (Human)	305	33,301		2
Q5T749	KPRP_HUMAN	reviewed	KPRP C1orf45	Homo sapiens (Human)	579	64,136		1
Q5T750	XP32_HUMAN	reviewed	XP32 C1orf68	Homo sapiens (Human)	250	26,238		1
Q5T8D3	ACBD5_HUMAN	reviewed	ACBD5 KIAA1996	Homo sapiens (Human)	534	60,092		1
Q5T9A4	ATD3B_HUMAN	reviewed	ATAD3B KIAA1273 TOB3	Homo sapiens (Human)	648	72,573		1
Q5TAX3	TUT4_HUMAN	reviewed	TUT4 KIAA0191 ZCCHC11	Homo sapiens (Human)	1644	185,166		3
Q5TBA9	FRY_HUMAN	reviewed	FRY C13orf14	Homo sapiens (Human)	3013	338,875		1
Q5TC12	ATPF1_HUMAN	reviewed	ATPAF1 ATP11	Homo sapiens (Human)	328	36,437		1
Q5TH69	BIG3_HUMAN	reviewed	ARFGEF3 BIG3 C6orf92 KIAA1244	Homo sapiens (Human)	2177	240,652		3
Q5THK1	PR14L_HUMAN	reviewed	PRR14L C22orf30	Homo sapiens (Human)	2151	237,300		1
Q5TZA2	CROCC_HUMAN	reviewed	CROCC KIAA0445	Homo sapiens (Human)	2017	228,523		1
Q5VST9	OBSCN_HUMAN	reviewed	OBSCN KIAA1556 KIAA1639	Homo sapiens (Human)	7968	868,484		3
Q5VT06	CE350_HUMAN	reviewed	CEP350 CAP350 KIAA0480 GM133	Homo sapiens (Human)	3117	350,930		1
P0DPA2	VSIG8_HUMAN	reviewed	VSIG8 C1orf204	Homo sapiens (Human)	414	43,891		1
P0DPA3	SNH28_HUMAN	reviewed	SNHG28 C1orf204	Homo sapiens (Human)	235	25,086		1
Q5VU43	MYOME_HUMAN	reviewed	PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL	Homo sapiens (Human)	2346	265,103		3
Q5VWP3	MLIP_HUMAN	reviewed	MLIP C6orf142 Cip	Homo sapiens (Human)	458	50,429		3
Q5XKE5	K2C79_HUMAN	reviewed	KRT79 K6L KB38 KRT6L	Homo sapiens (Human)	535	57,836		2
Q5XKP0	MIC13_HUMAN	reviewed	MICOS13 C19orf70 MIC13 QIL1	Homo sapiens (Human)	118	13,087		1
Q5ZPR3	CD276_HUMAN	reviewed	CD276 B7H3 PSEC0249 UNQ309/PRO352	Homo sapiens (Human)	534	57,235		1
Q63HR2	TNS2_HUMAN	reviewed	TNS2 KIAA1075 TENC1	Homo sapiens (Human)	1409	152,580		2
Q63ZY3	KANK2_HUMAN	reviewed	KANK2 ANKRD25 KIAA1518 MXRA3 SIP	Homo sapiens (Human)	851	91,174		1
Q68EM7	RHG17_HUMAN	reviewed	ARHGAP17 RICH1 MSTP066 MSTP110	Homo sapiens (Human)	881	95,437		1
Q6A163	K1C39_HUMAN	reviewed	KRT39 KA35	Homo sapiens (Human)	491	55,651		2
Q6DD88	ATLA3_HUMAN	reviewed	ATL3	Homo sapiens (Human)	541	60,542		1
Q6DT37	MRCKG_HUMAN	reviewed	CDC42BPG DMPK2	Homo sapiens (Human)	1551	172,459		2
Q6EEV6	SUMO4_HUMAN	reviewed	SUMO4 SMT3H4	Homo sapiens (Human)	95	10,685		2
Q6FI81	CPIN1_HUMAN	reviewed	CIAPIN1 CUA001 PRO0915	Homo sapiens (Human)	312	33,582		2
Q6GMV3	PTRD1_HUMAN	reviewed	PTRHD1 C2orf79	Homo sapiens (Human)	140	15,805		1
Q6IAA8	LTOR1_HUMAN	reviewed	LAMTOR1 C11orf59 PDRO PP7157	Homo sapiens (Human)	161	17,745		2
Q6IBS0	TWF2_HUMAN	reviewed	TWF2 PTK9L MSTP011	Homo sapiens (Human)	349	39,548		2
Q6IQ16	SPOPL_HUMAN	reviewed	SPOPL	Homo sapiens (Human)	392	44,647		1
Q6IQ22	RAB12_HUMAN	reviewed	RAB12	Homo sapiens (Human)	244	27,248		3
Q6IQ23	PKHA7_HUMAN	reviewed	PLEKHA7	Homo sapiens (Human)	1121	127,135		2
Q6JBY9	CPZIP_HUMAN	reviewed	RCSD1 CAPZIP	Homo sapiens (Human)	416	44,504		1
Q6JQN1	ACD10_HUMAN	reviewed	ACAD10	Homo sapiens (Human)	1059	118,834		1
Q6KB66	K2C80_HUMAN	reviewed	KRT80 KB20	Homo sapiens (Human)	452	50,525		2
Q6L9W6	B4GN3_HUMAN	reviewed	B4GALNT3	Homo sapiens (Human)	998	114,975		2
Q6NUK1	SCMC1_HUMAN	reviewed	SLC25A24 APC1 MCSC1 SCAMC1	Homo sapiens (Human)	477	53,354		2
Q6NVY1	HIBCH_HUMAN	reviewed	HIBCH	Homo sapiens (Human)	386	43,482		2
Q6NYC8	PPR18_HUMAN	reviewed	PPP1R18 HKMT1098 KIAA1949	Homo sapiens (Human)	613	67,943		1
Q6NZI2	CAVN1_HUMAN	reviewed	CAVIN1 PTRF FKSG13	Homo sapiens (Human)	390	43,476		1
Q6P0N0	M18BP_HUMAN	reviewed	MIS18BP1 C14orf106 KIAA1903 KNL2 M18BP1	Homo sapiens (Human)	1132	129,085		1
Q6P1X6	CH082_HUMAN	reviewed	C8orf82	Homo sapiens (Human)	216	23,889		2
Q6P2E9	EDC4_HUMAN	reviewed	EDC4 HEDLS	Homo sapiens (Human)	1401	151,661		1
Q6P2Q9	PRP8_HUMAN	reviewed	PRPF8 PRPC8	Homo sapiens (Human)	2335	273,600		2
Q6P587	FAHD1_HUMAN	reviewed	FAHD1 C16orf36 YISKL	Homo sapiens (Human)	224	24,843		2
Q6P5Z2	PKN3_HUMAN	reviewed	PKN3 PKNBETA	Homo sapiens (Human)	889	99,421		1
Q6PCB0	VWA1_HUMAN	reviewed	VWA1	Homo sapiens (Human)	445	46,804		1
Q6PCE3	PGM2L_HUMAN	reviewed	PGM2L1 BM32A	Homo sapiens (Human)	622	70,442		3
Q6PD62	CTR9_HUMAN	reviewed	CTR9 KIAA0155 SH2BP1	Homo sapiens (Human)	1173	133,502		1
Q6PI48	SYDM_HUMAN	reviewed	DARS2	Homo sapiens (Human)	645	73,563		1
Q6PI78	TMM65_HUMAN	reviewed	TMEM65	Homo sapiens (Human)	240	25,498		2
Q6PIU2	NCEH1_HUMAN	reviewed	NCEH1 AADACL1 KIAA1363	Homo sapiens (Human)	408	45,808		3
Q6PIW4	FIGL1_HUMAN	reviewed	FIGNL1	Homo sapiens (Human)	674	74,077		2
Q6QEF8	CORO6_HUMAN	reviewed	CORO6 PP1009 PP1782 PP1881	Homo sapiens (Human)	472	52,762		2
Q6S8J3	POTEE_HUMAN	reviewed	POTEE A26C1A POTE2	Homo sapiens (Human)	1075	121,363		3
Q6UB35	C1TM_HUMAN	reviewed	MTHFD1L FTHFSDC1	Homo sapiens (Human)	978	105,790		1
Q6UN15	FIP1_HUMAN	reviewed	FIP1L1 FIP1 RHE	Homo sapiens (Human)	594	66,526		1
Q6UW63	PLGT2_HUMAN	reviewed	POGLUT2 EP58 KDELC1 UNQ1910/PRO4357	Homo sapiens (Human)	502	58,043		1
Q6UW68	TM205_HUMAN	reviewed	TMEM205 UNQ501/PRO1018	Homo sapiens (Human)	189	21,198		1
Q6UWP8	SBSN_HUMAN	reviewed	SBSN UNQ698/PRO1343	Homo sapiens (Human)	590	60,541		2
Q6UXI9	NPNT_HUMAN	reviewed	NPNT EGFL6L POEM UNQ295/PRO334	Homo sapiens (Human)	565	61,907		3
Q6UXV4	MIC27_HUMAN	reviewed	APOOL CXorf33 FAM121A MIC27 UNQ8193/PRO23204	Homo sapiens (Human)	268	29,159		1
Q6VY07	PACS1_HUMAN	reviewed	PACS1 KIAA1175	Homo sapiens (Human)	963	104,898		2
Q6WCQ1	MPRIP_HUMAN	reviewed	MPRIP KIAA0864 MRIP RHOIP3	Homo sapiens (Human)	1025	116,533		3
Q6Y7W6	GGYF2_HUMAN	reviewed	GIGYF2 KIAA0642 PERQ2 TNRC15	Homo sapiens (Human)	1299	150,070		1
Q6YN16	HSDL2_HUMAN	reviewed	HSDL2 C9orf99 SDR13C1	Homo sapiens (Human)	418	45,395		1
Q6ZRY4	RBPS2_HUMAN	reviewed	RBPMS2	Homo sapiens (Human)	209	22,497		1
Q6ZSR9	YJ005_HUMAN	reviewed		Homo sapiens (Human)	355	37,976		2
Q6ZUB1	S31E1_HUMAN	reviewed	SPATA31E1 C9orf79 FAM75E1	Homo sapiens (Human)	1445	157,136		2
Q6ZVM7	TM1L2_HUMAN	reviewed	TOM1L2	Homo sapiens (Human)	507	55,556		1
Q6ZVX7	FBX50_HUMAN	reviewed	NCCRP1 FBXO50	Homo sapiens (Human)	275	30,847		1
Q702N8	XIRP1_HUMAN	reviewed	XIRP1 CMYA1 XIN	Homo sapiens (Human)	1843	198,561		1
Q70UQ0	IKIP_HUMAN	reviewed	IKBIP IKIP	Homo sapiens (Human)	350	39,309		1
Q71U36	TBA1A_HUMAN	reviewed	TUBA1A TUBA3	Homo sapiens (Human)	451	50,136		1
Q71UM5	RS27L_HUMAN	reviewed	RPS27L	Homo sapiens (Human)	84	9,477		3
Q76FK4	NOL8_HUMAN	reviewed	NOL8 C9orf34 NOP132	Homo sapiens (Human)	1167	131,616		1
Q76M96	CCD80_HUMAN	reviewed	CCDC80 DRO1 URB HBE245	Homo sapiens (Human)	950	108,174		1
Q7KYR7	BT2A1_HUMAN	reviewed	BTN2A1 BT2.1 BTF1	Homo sapiens (Human)	527	59,633		3
Q7KZ85	SPT6H_HUMAN	reviewed	SUPT6H KIAA0162 SPT6H	Homo sapiens (Human)	1726	199,073		2
Q7KZF4	SND1_HUMAN	reviewed	SND1 TDRD11	Homo sapiens (Human)	910	101,997		1
Q7L014	DDX46_HUMAN	reviewed	DDX46 KIAA0801	Homo sapiens (Human)	1031	117,362		2
Q7L0Y3	TM10C_HUMAN	reviewed	TRMT10C MRPP1 RG9MTD1	Homo sapiens (Human)	403	47,347		2
Q7L1Q6	BZW1_HUMAN	reviewed	BZW1 BZAP45 KIAA0005	Homo sapiens (Human)	419	48,043		1
Q7L273	KCTD9_HUMAN	reviewed	KCTD9	Homo sapiens (Human)	389	42,567		1
Q7L2H7	EIF3M_HUMAN	reviewed	EIF3M HFLB5 PCID1 GA17 PNAS-125	Homo sapiens (Human)	374	42,503		1
Q7L311	ARMX2_HUMAN	reviewed	ARMCX2 ALEX2 KIAA0512	Homo sapiens (Human)	632	65,683		1
Q7L523	RRAGA_HUMAN	reviewed	RRAGA	Homo sapiens (Human)	313	36,566		1
Q7L576	CYFP1_HUMAN	reviewed	CYFIP1 KIAA0068	Homo sapiens (Human)	1253	145,182		1
Q7L5N1	CSN6_HUMAN	reviewed	COPS6 CSN6 HVIP	Homo sapiens (Human)	327	36,163		1
Q7L775	EPMIP_HUMAN	reviewed	EPM2AIP1 KIAA0766 My007	Homo sapiens (Human)	607	70,370		1
Q7LBR1	CHM1B_HUMAN	reviewed	CHMP1B C18orf2	Homo sapiens (Human)	199	22,109		1
Q7LG56	RIR2B_HUMAN	reviewed	RRM2B P53R2	Homo sapiens (Human)	351	40,737		1
Q7RTP6	MICA3_HUMAN	reviewed	MICAL3 KIAA0819 KIAA1364	Homo sapiens (Human)	2002	224,295		2
Q7RTR2	NLRC3_HUMAN	reviewed	NLRC3 NOD3	Homo sapiens (Human)	1065	114,658		2
Q7RTS7	K2C74_HUMAN	reviewed	KRT74 K6IRS4 KB37 KRT5C KRT6IRS4	Homo sapiens (Human)	529	57,865		2
Q7RTV0	PHF5A_HUMAN	reviewed	PHF5A	Homo sapiens (Human)	110	12,405		1
Q7Z2D5	PLPR4_HUMAN	reviewed	PLPPR4 KIAA0455 LPPR4 PHP1 PRG1	Homo sapiens (Human)	763	82,983		1
Q7Z2K6	ERMP1_HUMAN	reviewed	ERMP1 FXNA KIAA1815	Homo sapiens (Human)	904	100,231		2
Q7Z2W4	ZCCHV_HUMAN	reviewed	ZC3HAV1 ZC3HDC2 PRO1677	Homo sapiens (Human)	902	101,431		3
Q7Z2W9	RM21_HUMAN	reviewed	MRPL21	Homo sapiens (Human)	205	22,815		2
Q7Z2Z2	EFL1_HUMAN	reviewed	EFL1 EFTUD1 FAM42A	Homo sapiens (Human)	1120	125,430		2
Q7Z3D6	GLUCM_HUMAN	reviewed	DGLUCY C14orf159 UNQ2439/PRO5000	Homo sapiens (Human)	616	66,437		2
Q7Z3T8	ZFY16_HUMAN	reviewed	ZFYVE16 KIAA0305	Homo sapiens (Human)	1539	168,903		3
Q7Z434	MAVS_HUMAN	reviewed	MAVS IPS1 KIAA1271 VISA	Homo sapiens (Human)	540	56,528		2
Q7Z478	DHX29_HUMAN	reviewed	DHX29 DDX29	Homo sapiens (Human)	1369	155,236		2
Q7Z4I7	LIMS2_HUMAN	reviewed	LIMS2 PINCH2	Homo sapiens (Human)	341	38,916		1
Q7Z4V5	HDGR2_HUMAN	reviewed	HDGFL2 HDGF2 HDGFRP2 HRP2 UNQ785/PRO1604	Homo sapiens (Human)	671	74,317		1
Q7Z4W1	DCXR_HUMAN	reviewed	DCXR SDR20C1	Homo sapiens (Human)	244	25,913		2
Q7Z6Z7	HUWE1_HUMAN	reviewed	HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272	Homo sapiens (Human)	4374	481,891		3
Q7Z794	K2C1B_HUMAN	reviewed	KRT77 KRT1B	Homo sapiens (Human)	578	61,901		3
Q7Z7G0	TARSH_HUMAN	reviewed	ABI3BP NESHBP TARSH	Homo sapiens (Human)	1075	118,642		1
Q7Z7H5	TMED4_HUMAN	reviewed	TMED4 ERS25	Homo sapiens (Human)	227	25,943		1
Q7Z7K6	CENPV_HUMAN	reviewed	CENPV PRR6	Homo sapiens (Human)	275	29,946		1
Q86SE5	RALYL_HUMAN	reviewed	RALYL HNRPCL3	Homo sapiens (Human)	291	32,331		2
Q86SX6	GLRX5_HUMAN	reviewed	GLRX5 C14orf87	Homo sapiens (Human)	157	16,628		2
Q86TU7	SETD3_HUMAN	reviewed	SETD3 C14orf154	Homo sapiens (Human)	594	67,257		1
Q86TX2	ACOT1_HUMAN	reviewed	ACOT1 CTE1	Homo sapiens (Human)	421	46,277		1
Q86U28	ISCA2_HUMAN	reviewed	ISCA2 HBLD1	Homo sapiens (Human)	154	16,476		2
Q86U42	PABP2_HUMAN	reviewed	PABPN1 PAB2 PABP2	Homo sapiens (Human)	306	32,749		3
Q86UE4	LYRIC_HUMAN	reviewed	MTDH AEG1 LYRIC	Homo sapiens (Human)	582	63,837		2
Q86UP2	KTN1_HUMAN	reviewed	KTN1 CG1 KIAA0004	Homo sapiens (Human)	1357	156,275		1
Q86UU1	PHLB1_HUMAN	reviewed	PHLDB1 KIAA0638 LL5A DLNB07	Homo sapiens (Human)	1377	151,162		1
Q86UX7	URP2_HUMAN	reviewed	FERMT3 KIND3 MIG2B URP2	Homo sapiens (Human)	667	75,953		1
Q86V81	THOC4_HUMAN	reviewed	ALYREF ALY BEF THOC4	Homo sapiens (Human)	257	26,888		3
Q86VN1	VPS36_HUMAN	reviewed	VPS36 C13orf9 EAP45 CGI-145	Homo sapiens (Human)	386	43,817		1
Q86VP6	CAND1_HUMAN	reviewed	CAND1 KIAA0829 TIP120 TIP120A	Homo sapiens (Human)	1230	136,376		2
Q86W92	LIPB1_HUMAN	reviewed	PPFIBP1 KIAA1230	Homo sapiens (Human)	1011	114,024		2
Q86WA6	BPHL_HUMAN	reviewed	BPHL MCNAA	Homo sapiens (Human)	291	32,543		1
Q86WV6	STING_HUMAN	reviewed	STING1 ERIS MITA TMEM173	Homo sapiens (Human)	379	42,193		1
Q86X76	NIT1_HUMAN	reviewed	NIT1	Homo sapiens (Human)	327	35,896		2
Q86XR8	CEP57_HUMAN	reviewed	CEP57 KIAA0092 TSP57	Homo sapiens (Human)	500	57,089		2
Q86Y39	NDUAB_HUMAN	reviewed	NDUFA11	Homo sapiens (Human)	141	14,852		3
Q86Y82	STX12_HUMAN	reviewed	STX12	Homo sapiens (Human)	276	31,642		1
Q86YS3	RFIP4_HUMAN	reviewed	RAB11FIP4 ARFO2 KIAA1821	Homo sapiens (Human)	637	71,928		1
Q86YZ3	HORN_HUMAN	reviewed	HRNR S100A18	Homo sapiens (Human)	2850	282,390		2
Q8IUD2	RB6I2_HUMAN	reviewed	ERC1 ELKS KIAA1081 RAB6IP2	Homo sapiens (Human)	1116	128,086		1
Q8IUE6	H2A2B_HUMAN	reviewed	H2AC21 HIST2H2AB	Homo sapiens (Human)	130	13,995		3
Q8IV08	PLD3_HUMAN	reviewed	PLD3	Homo sapiens (Human)	490	54,705		1
